Date,Plant_Area,Equipment_Name,Energy_Type,Consumption,Unit,Shift,Remarks
2025-05-24,FCCU,Co Boiler,Fuel Gas,419.52,Scm,A Shift,Sensor calibration pending
2025-02-17,FCCU,Main Fractionator,Steam,96.7,Ton,A Shift,Startup phase
2025-03-04,FCCU,Air Blower,Power,4075.14,kWh,A Shift,  
2025-06-29,FCCU,Feed Preheater,Fuel Gas,268.86,Sm3,C Shift,Minor fluctuation observed
2025-04-17,FCCU,Slurry Pump,Electricity,165.22,kWh,C Shift,Sensor calibration pending
2025-09-01,FCCU,Slurry Pump,Power,179.76,kWh,C Shift,Avarage value from Normalcondtion
2025-05-23,FCCU,Slurry Pump,Power,151.96,kWh,B Shift,Avarage value from Normalcondtion
2025-01-10,FCCU,Air Blower,Power,4100.41,kWh,C Shift,Startup phase
2025-03-27,FCCU,Wet Gas Compressor,Electricity,4070.01,kWh,C Shift,Minor fluctuation observed
2025-08-02,FCCU,Feed Preheater,Fuel Gas,282.97,Scm,C Shift,Sensor calibration pending
2025-06-20,FCCU,Slurry Pump,Electricity,161.79,kWh,C Shift,Minor fluctuation observed
2025-03-25,FCCU,Main Fractionator,Steam,110.68,Tons,C Shift,Reading taken manually
2025-06-25,FCCU,Main Fractionator,Steam,115.74,Ton,B Shift,Avarage value from Normalcondtion
2025-03-26,FCCU,Reactor,Steam,193.0,Ton,General,Unit under maintenance
2025-03-15,FCCU,Regenerator,Steam,321.99,Tons,B Shift,Avarage value from Normalcondtion
2025-06-13,FCCU,Feed Preheater,Fuel Gas,287.54,Scm,C Shift,Avarage value from Normalcondtion
2025-04-27,FCCU,Wet Gas Compressor,Electricity,4127.12,kWh,A Shift,Avarage value from Normalcondtion
2025-03-03,FCCU,Main Fractionator,Steam,118.48,Ton,A Shift,Reading taken manually
2025-06-18,FCCU,Flue Gas Cooler,Power,958.5,kWh,C Shift,Avarage value from Normalcondtion
2025-04-04,FCCU,Slurry Pump,Power,163.94,kWh,C Shift,Avarage value from Normalcondtion
2025-02-23,FCCU,Flue Gas Cooler,Power,958.5,kWh,A Shift,Reading taken manually
2025-01-28,FCCU,Slurry Pump,Electricity,184.34,kWh,A Shift,Avarage value from Normalcondtion
2025-09-05,FCCU,Regenerator,Steam,307.46,Ton,C Shift,Avarage value from Normalcondtion
2025-05-14,FCCU,Reactor,Steam,180.59,Ton,B Shift,Avarage value from Normalcondtion
2025-04-03,FCCU,Regenerator,Steam,331.94,Ton,C Shift,Avarage value from Normalcondtion
2025-02-04,FCCU,Regenerator,Steam,329.77,Ton,General,Unit under maintenance
2025-06-19,FCCU,Main Fractionator,Steam,102.52,Ton,B Shift,Avarage value from Normalcondtion
2025-04-06,FCCU,Feed Preheater,Fuel Gas,316.1,Sm3,A Shift,Reading taken manually
2025-04-28,FCCU,Wet Gas Compressor,Power,4395.55,kWh,C Shift,Avarage value from Normalcondtion
2025-03-24,FCCU,Main Fractionator,Steam,114.02,Ton,B Shift,Unit under maintenance
2025-06-08,FCCU,Reactor,Steam,207.05,Ton,A Shift,Avarage value from Normalcondtion
2025-03-19,FCCU,Feed Preheater,Fuel Gas,262.55,Sm3,A Shift,Minor fluctuation observed
2025-03-20,FCCU,Flue Gas Cooler,Power,809.86,kWh,C Shift,Avarage value from Normalcondtion
2025-03-27,FCCU,Slurry Pump,Electricity,209.4,kWh,B Shift,Avarage value from Normalcondtion
2025-02-25,FCCU,Slurry Pump,Electricity,162.71,kWh,A Shift,Avarage value from Normalcondtion
2025-01-03,FCCU,Air Blower,Power,3618.48,kWh,General,Reading taken manually
2025-01-01,FCCU,Flue Gas Cooler,Power,1031.92,kWh,General,Avarage value from Normalcondtion
2025-06-28,FCCU,Main Fractionator,Steam,124.48,Tons,B Shift,Sensor calibration pending
2025-05-22,FCCU,Flue Gas Cooler,Power,841.57,kWh,B Shift,Unit under maintenance
2025-06-01,FCCU,Slurry Pump,Power,179.04,kWh,A Shift,Avarage value from Normalcondtion
2025-04-17,FCCU,Wet Gas Compressor,Power,4566.92,kWh,C Shift,Avarage value from Normalcondtion
2025-07-06,FCCU,Flue Gas Cooler,Electricity,912.44,kWh,A Shift,Avarage value from Normalcondtion
2025-04-26,FCCU,Wet Gas Compressor,Electricity,4212.82,kWh,A Shift,Sensor calibration pending
2025-01-10,FCCU,Regenerator,Steam,326.27,Ton,C Shift,Normal operation
2025-04-17,FCCU,Feed Preheater,Fuel Gas,262.24,Scm,C Shift,Avarage value from Normalcondtion
2025-03-28,FCCU,Wet Gas Compressor,Electricity,4499.85,kWh,General,Reading taken manually
2025-03-13,FCCU,Air Blower,Electricity,3848.26,kWh,A Shift,Startup phase
2025-01-10,FCCU,Flue Gas Cooler,Power,875.72,kWh,General,Sensor calibration pending
2025-04-25,FCCU,Reactor,Steam,186.46,Tons,A Shift,Avarage value from Normalcondtion
2025-07-03,FCCU,Feed Preheater,Fuel Gas,292.31,Sm3,General,Avarage value from Normalcondtion
2025-09-02,FCCU,Slurry Pump,Power,218.07,kWh,C Shift,Reading taken manually
2025-04-02,FCCU,Main Fractionator,Steam,99.14,Ton,General,Avarage value from Normalcondtion
2025-06-13,FCCU,Regenerator,Steam,341.68,Ton,B Shift,Reading taken manually
2025-06-21,FCCU,Feed Preheater,Fuel Gas,270.18,Scm,B Shift,Avarage value from Normalcondtion
2025-04-22,FCCU,Feed Preheater,Fuel Gas,259.68,Sm3,A Shift,Minor fluctuation observed
2025-06-26,FCCU,Flue Gas Cooler,Power,942.36,kWh,B Shift,Unit under maintenance
2025-06-24,FCCU,Regenerator,Steam,358.37,Ton,B Shift,Avarage value from Normalcondtion
2025-03-05,FCCU,Co Boiler,Fuel Gas,410.86,Sm3,A Shift,Avarage value from Normalcondtion
2025-05-12,FCCU,Regenerator,Steam,330.42,Ton,B Shift,Startup phase
2025-06-02,FCCU,Co Boiler,Fuel Gas,401.77,Scm,C Shift,Reading taken manually
2025-05-05,FCCU,Regenerator,Steam,307.21,Ton,A Shift,Startup phase
2025-01-20,FCCU,Wet Gas Compressor,Power,4549.64,kWh,B Shift,Reading taken manually
2025-02-06,FCCU,Main Fractionator,Steam,98.59,Tons,B Shift,Avarage value from Normalcondtion
2025-06-15,FCCU,Reactor,Steam,206.26,Ton,C Shift,Avarage value from Normalcondtion
2025-03-08,FCCU,Air Blower,Power,3500.59,kWh,A Shift,Avarage value from Normalcondtion
2025-03-07,FCCU,Slurry Pump,Electricity,204.9,kWh,B Shift,Avarage value from Normalcondtion
2025-04-25,FCCU,Feed Preheater,Fuel Gas,303.78,Scm,C Shift,Normal operation
2025-01-27,FCCU,Regenerator,Steam,305.92,Ton,General,Normal operation
2025-03-28,FCCU,Main Fractionator,Steam,99.28,Ton,C Shift,Unit under maintenance
2025-03-13,FCCU,Regenerator,Steam,324.72,Ton,A Shift,Unit under maintenance
2025-06-29,FCCU,Main Fractionator,Steam,93.28,Ton,B Shift,Avarage value from Normalcondtion
2025-04-02,FCCU,Reactor,Steam,209.32,Tons,C Shift,  
2025-01-06,FCCU,Co Boiler,Fuel Gas,418.76,Sm3,A Shift,Avarage value from Normalcondtion
2025-01-14,FCCU,Reactor,Steam,214.34,Tons,C Shift,  
2025-03-26,FCCU,Air Blower,Power,3858.86,kWh,A Shift,Avarage value from Normalcondtion
2025-06-16,FCCU,Regenerator,Steam,342.97,Ton,General,Avarage value from Normalcondtion
2025-10-04,FCCU,Slurry Pump,Power,150.9,kWh,A Shift,Minor fluctuation observed
2025-01-23,FCCU,Wet Gas Compressor,Power,4327.76,kWh,C Shift,Startup phase
2025-04-20,FCCU,Wet Gas Compressor,Power,4549.64,kWh,General,Sensor calibration pending
2025-02-13,FCCU,Main Fractionator,Steam,126.28,Ton,B Shift,Avarage value from Normalcondtion
2025-01-19,FCCU,Co Boiler,Fuel Gas,443.64,Scm,C Shift,Avarage value from Normalcondtion
2025-01-19,FCCU,Air Blower,Power,3860.77,kWh,C Shift,Avarage value from Normalcondtion
2025-05-29,FCCU,Feed Preheater,Fuel Gas,308.48,Scm,A Shift,Unit under maintenance
2025-05-20,FCCU,Co Boiler,Fuel Gas,410.08,Scm,C Shift,Normal operation
2025-03-15,FCCU,Wet Gas Compressor,Electricity,4166.29,kWh,A Shift,Sensor calibration pending
2025-06-19,FCCU,Reactor,Steam,200.46,Ton,C Shift,Unit under maintenance
2025-07-01,FCCU,Slurry Pump,Power,155.32,kWh,A Shift,Avarage value from Normalcondtion
2025-01-06,FCCU,Air Blower,Electricity,3535.15,kWh,A Shift,Avarage value from Normalcondtion
2025-06-05,FCCU,Wet Gas Compressor,Power,4002.84,kWh,General,Normal operation
2025-06-10,FCCU,Air Blower,Electricity,3508.4,kWh,B Shift,  
2025-01-08,FCCU,Air Blower,Electricity,3648.48,kWh,B Shift,Avarage value from Normalcondtion
2025-07-01,FCCU,Co Boiler,Fuel Gas,462.22,Scm,B Shift,Avarage value from Normalcondtion
2025-03-18,FCCU,Co Boiler,Fuel Gas,463.13,Scm,A Shift,Avarage value from Normalcondtion
2025-04-03,FCCU,Co Boiler,Fuel Gas,404.41,Scm,A Shift,Startup phase
2025-02-07,FCCU,Air Blower,Power,3995.03,kWh,B Shift,  
2025-03-06,FCCU,Wet Gas Compressor,Power,4017.69,kWh,C Shift,Avarage value from Normalcondtion
2025-03-15,FCCU,Main Fractionator,Steam,119.5,Ton,C Shift,Avarage value from Normalcondtion
2025-01-19,FCCU,Main Fractionator,Steam,95.34,Tons,C Shift,Avarage value from Normalcondtion
2025-05-05,FCCU,Wet Gas Compressor,Power,4541.53,kWh,B Shift,Startup phase
2025-04-07,FCCU,Reactor,Steam,187.53,Ton,A Shift,Startup phase
2025-01-17,FCCU,Main Fractionator,Steam,101.37,Ton,B Shift,Avarage value from Normalcondtion
2025-11-04,FCCU,Flue Gas Cooler,Power,950.19,kWh,B Shift,Avarage value from Normalcondtion
2025-02-03,FCCU,Flue Gas Cooler,Power,883.24,kWh,B Shift,  
2025-05-25,FCCU,Wet Gas Compressor,Power,4292.55,kWh,A Shift,Reading taken manually
2025-01-21,FCCU,Wet Gas Compressor,Power,4355.09,kWh,B Shift,Avarage value from Normalcondtion
2025-06-23,FCCU,Flue Gas Cooler,Power,958.5,kWh,C Shift,Avarage value from Normalcondtion
2025-02-01,FCCU,Co Boiler,Fuel Gas,432.23,Scm,C Shift,Reading taken manually
2025-02-16,FCCU,Feed Preheater,Fuel Gas,284.34,Sm3,General,Avarage value from Normalcondtion
2025-04-22,FCCU,Flue Gas Cooler,Power,827.13,kWh,A Shift,Normal operation
2025-04-08,FCCU,Main Fractionator,Steam,108.04,Ton,A Shift,Avarage value from Normalcondtion
2025-08-06,FCCU,Main Fractionator,Steam,101.59,Ton,B Shift,Avarage value from Normalcondtion
2025-10-02,FCCU,Flue Gas Cooler,Power,994.21,kWh,A Shift,Sensor calibration pending
2025-01-31,FCCU,Slurry Pump,Power,205.71,kWh,B Shift,Sensor calibration pending
2025-05-05,FCCU,Slurry Pump,Power,158.01,kWh,General,Normal operation
2025-03-17,FCCU,Flue Gas Cooler,Electricity,837.25,kWh,B Shift,Reading taken manually
2025-01-03,FCCU,Wet Gas Compressor,Power,4067.52,kWh,B Shift,Normal operation
2025-01-03,FCCU,Reactor,Steam,218.84,Ton,A Shift,Avarage value from Normalcondtion
2025-06-08,FCCU,Slurry Pump,Power,218.74,kWh,C Shift,Avarage value from Normalcondtion
2025-05-03,FCCU,Main Fractionator,Steam,102.15,Ton,A Shift,Reading taken manually
2025-04-30,FCCU,Air Blower,Power,4090.15,kWh,B Shift,Avarage value from Normalcondtion
2025-03-19,FCCU,Regenerator,Steam,331.73,Ton,B Shift,  
2025-01-20,FCCU,Reactor,Steam,206.85,Ton,C Shift,Startup phase
2025-06-05,FCCU,Feed Preheater,Fuel Gas,317.77,Scm,General,Sensor calibration pending
2025-05-25,FCCU,Regenerator,Steam,315.1,Ton,C Shift,Avarage value from Normalcondtion
2025-06-20,FCCU,Regenerator,Steam,302.4,Ton,A Shift,Normal operation
2025-01-17,FCCU,Co Boiler,Fuel Gas,412.98,Scm,General,Avarage value from Normalcondtion
2025-04-05,FCCU,Feed Preheater,Fuel Gas,286.39,Scm,A Shift,Sensor calibration pending
2025-05-19,FCCU,Reactor,Steam,211.54,Tons,General,  
2025-04-26,FCCU,Feed Preheater,Fuel Gas,294.4,Scm,A Shift,Avarage value from Normalcondtion
2025-12-01,FCCU,Air Blower,Electricity,3692.14,kWh,C Shift,Avarage value from Normalcondtion
2025-02-24,FCCU,Feed Preheater,Fuel Gas,301.63,Scm,B Shift,Avarage value from Normalcondtion
2025-01-29,FCCU,Feed Preheater,Fuel Gas,280.82,Sm3,C Shift,Unit under maintenance
2025-02-22,FCCU,Feed Preheater,Fuel Gas,284.93,Scm,General,Avarage value from Normalcondtion
2025-05-03,FCCU,Flue Gas Cooler,Power,809.64,kWh,C Shift,Startup phase
2025-02-10,FCCU,Slurry Pump,Power,150.51,kWh,General,Normal operation
2025-04-28,FCCU,Co Boiler,Fuel Gas,412.67,Scm,B Shift,Unit under maintenance
2025-01-13,FCCU,Reactor,Steam,214.41,Ton,General,  
2025-01-31,FCCU,Feed Preheater,Fuel Gas,293.36,Scm,A Shift,Avarage value from Normalcondtion
2025-05-13,FCCU,Regenerator,Steam,315.7,Tons,A Shift,Minor fluctuation observed
2025-03-31,FCCU,Co Boiler,Fuel Gas,463.13,Sm3,General,Avarage value from Normalcondtion
2025-04-20,FCCU,Reactor,Steam,182.71,Ton,B Shift,  
2025-05-08,FCCU,Air Blower,Electricity,4052.4,kWh,B Shift,Minor fluctuation observed
2025-01-26,FCCU,Feed Preheater,Fuel Gas,309.3,Scm,B Shift,Avarage value from Normalcondtion
2025-02-05,FCCU,Wet Gas Compressor,Electricity,4349.9,kWh,A Shift,Avarage value from Normalcondtion
2025-02-22,FCCU,Main Fractionator,Steam,122.12,Ton,General,  
2025-01-13,FCCU,Main Fractionator,Steam,116.99,Ton,B Shift,Normal operation
2025-01-29,FCCU,Co Boiler,Fuel Gas,425.13,Scm,C Shift,Avarage value from Normalcondtion
2025-01-27,FCCU,Main Fractionator,Steam,121.99,Ton,B Shift,Unit under maintenance
2025-05-13,FCCU,Main Fractionator,Steam,119.13,Ton,C Shift,Reading taken manually
2025-01-21,FCCU,Feed Preheater,Fuel Gas,298.2,Scm,A Shift,Avarage value from Normalcondtion
2025-04-16,FCCU,Co Boiler,Fuel Gas,456.04,Sm3,B Shift,Avarage value from Normalcondtion
2025-05-02,FCCU,Co Boiler,Fuel Gas,402.47,Scm,A Shift,Normal operation
2025-03-27,FCCU,Air Blower,Electricity,4063.25,kWh,B Shift,Avarage value from Normalcondtion
2025-03-09,FCCU,Main Fractionator,Steam,108.6,Tons,A Shift,Avarage value from Normalcondtion
2025-04-03,FCCU,Wet Gas Compressor,Electricity,4484.84,kWh,C Shift,Avarage value from Normalcondtion
2025-06-03,FCCU,Slurry Pump,Power,210.16,kWh,B Shift,Reading taken manually
2025-06-20,FCCU,Flue Gas Cooler,Electricity,933.85,kWh,A Shift,Avarage value from Normalcondtion
2025-02-18,FCCU,Feed Preheater,Fuel Gas,269.37,Scm,C Shift,Reading taken manually
2025-05-18,FCCU,Slurry Pump,Electricity,191.52,kWh,C Shift,Unit under maintenance
2025-03-01,FCCU,Regenerator,Steam,328.55,Ton,C Shift,Avarage value from Normalcondtion
2025-03-13,FCCU,Co Boiler,Fuel Gas,469.59,Scm,A Shift,Unit under maintenance
2025-03-05,FCCU,Air Blower,Power,4052.4,kWh,A Shift,Reading taken manually
2025-04-12,FCCU,Main Fractionator,Steam,90.38,Ton,C Shift,Unit under maintenance
2025-05-20,FCCU,Reactor,Steam,212.08,Ton,C Shift,Avarage value from Normalcondtion
2025-04-06,FCCU,Air Blower,Electricity,3529.11,kWh,A Shift,  
2025-06-16,FCCU,Co Boiler,Fuel Gas,437.99,Scm,C Shift,Avarage value from Normalcondtion
2025-04-13,FCCU,Regenerator,Steam,310.08,Ton,C Shift,Sensor calibration pending
2025-02-19,FCCU,Reactor,Steam,201.74,Tons,General,Avarage value from Normalcondtion
2025-06-20,FCCU,Wet Gas Compressor,Electricity,4121.88,kWh,A Shift,Unit under maintenance
2025-05-31,FCCU,Co Boiler,Fuel Gas,448.13,Scm,A Shift,Unit under maintenance
2025-05-16,FCCU,Main Fractionator,Steam,125.84,Ton,A Shift,Minor fluctuation observed
2025-05-31,FCCU,Main Fractionator,Steam,125.01,Tons,General,Avarage value from Normalcondtion
2025-04-14,FCCU,Reactor,Steam,209.88,Ton,A Shift,Unit under maintenance
2025-03-17,FCCU,Reactor,Steam,194.05,Tons,A Shift,Avarage value from Normalcondtion
2025-05-14,FCCU,Main Fractionator,Steam,107.18,Tons,C Shift,Reading taken manually
2025-05-15,FCCU,Flue Gas Cooler,Power,893.55,kWh,B Shift,Reading taken manually
2025-05-01,FCCU,Co Boiler,Fuel Gas,442.37,Sm3,C Shift,Avarage value from Normalcondtion
2025-05-07,FCCU,Main Fractionator,Steam,121.99,Ton,General,  
2025-04-29,FCCU,Wet Gas Compressor,Power,4364.38,kWh,C Shift,Startup phase
2025-02-03,FCCU,Flue Gas Cooler,Electricity,956.22,kWh,C Shift,Avarage value from Normalcondtion
2025-02-07,FCCU,Co Boiler,Fuel Gas,427.74,Scm,A Shift,Avarage value from Normalcondtion
2025-06-06,FCCU,Air Blower,Power,4162.77,kWh,C Shift,Avarage value from Normalcondtion
2025-09-04,FCCU,Slurry Pump,Power,184.91,kWh,C Shift,Avarage value from Normalcondtion
2025-05-31,FCCU,Air Blower,Electricity,3795.17,kWh,C Shift,Avarage value from Normalcondtion
2025-05-04,FCCU,Air Blower,Power,4111.0,kWh,A Shift,Avarage value from Normalcondtion
2025-02-04,FCCU,Slurry Pump,Power,1945.2,kWh,A Shift,  
2025-01-17,FCCU,Flue Gas Cooler,Power,892.66,kWh,General,Reading taken manually
2025-02-18,FCCU,Regenerator,Steam,332.23,Ton,C Shift,Avarage value from Normalcondtion
2025-05-02,FCCU,Co Boiler,Fuel Gas,468.37,Scm,A Shift,Reading taken manually
2025-01-20,FCCU,Main Fractionator,Steam,117.16,Ton,General,Avarage value from Normalcondtion
2025-06-17,FCCU,Main Fractionator,Steam,121.99,Tons,B Shift,Normal operation
2025-06-04,FCCU,Flue Gas Cooler,Electricity,902.2,kWh,A Shift,  
2025-09-02,FCCU,Co Boiler,Fuel Gas,473.67,Scm,General,  
2025-05-02,FCCU,Main Fractionator,Steam,116.64,Ton,C Shift,Avarage value from Normalcondtion
2025-08-01,FCCU,Slurry Pump,Power,163.41,kWh,B Shift,  
2025-03-27,FCCU,Main Fractionator,Steam,98.44,Ton,C Shift,Startup phase
2025-02-08,FCCU,Slurry Pump,Power,206.57,kWh,B Shift,Sensor calibration pending
2025-02-01,FCCU,Feed Preheater,Fuel Gas,256.0,Scm,General,Sensor calibration pending
2025-03-28,FCCU,Reactor,Steam,212.08,Ton,C Shift,Sensor calibration pending
2025-04-18,FCCU,Co Boiler,Fuel Gas,423.16,Scm,B Shift,Unit under maintenance
2025-02-06,FCCU,Regenerator,Steam,356.54,Ton,A Shift,Avarage value from Normalcondtion
2025-01-15,FCCU,Wet Gas Compressor,Power,4085.12,kWh,C Shift,Sensor calibration pending
2025-02-05,FCCU,Reactor,Steam,196.79,Ton,B Shift,Avarage value from Normalcondtion
2025-09-04,FCCU,Main Fractionator,Steam,121.99,Ton,B Shift,Reading taken manually
2025-10-03,FCCU,Regenerator,Steam,345.33,Tons,A Shift,Reading taken manually
2025-06-05,FCCU,Regenerator,Steam,346.01,Tons,B Shift,Avarage value from Normalcondtion
2025-03-25,FCCU,Wet Gas Compressor,Electricity,4031.93,kWh,A Shift,Reading taken manually
2025-02-16,FCCU,Air Blower,Electricity,3528.44,kWh,B Shift,Unit under maintenance
2025-01-27,FCCU,Co Boiler,Fuel Gas,463.13,Scm,B Shift,Sensor calibration pending
2025-08-01,FCCU,Regenerator,Steam,349.34,Ton,C Shift,Reading taken manually
2025-01-31,FCCU,Flue Gas Cooler,Power,946.0,kWh,B Shift,Sensor calibration pending
2025-05-21,FCCU,Feed Preheater,Fuel Gas,309.8,Scm,B Shift,Startup phase
2025-02-21,FCCU,Wet Gas Compressor,Power,4060.17,kWh,General,Sensor calibration pending
2025-06-24,FCCU,Flue Gas Cooler,Electricity,1078.35,kWh,A Shift,Avarage value from Normalcondtion
2025-05-31,FCCU,Flue Gas Cooler,Power,1094.93,kWh,General,Reading taken manually
2025-06-27,FCCU,Flue Gas Cooler,Power,834.01,kWh,General,  
2025-04-15,FCCU,Co Boiler,Fuel Gas,463.13,Scm,B Shift,  
2025-09-03,FCCU,Regenerator,Steam,334.09,Ton,A Shift,Avarage value from Normalcondtion
2025-01-31,FCCU,Regenerator,Steam,312.35,Ton,A Shift,Unit under maintenance
2025-02-14,FCCU,Slurry Pump,Power,184.47,kWh,A Shift,Avarage value from Normalcondtion
2025-09-06,FCCU,Flue Gas Cooler,Power,958.5,kWh,A Shift,Avarage value from Normalcondtion
2025-06-14,FCCU,Slurry Pump,Power,165.08,kWh,A Shift,Reading taken manually
2025-10-02,FCCU,Co Boiler,Fuel Gas,433.9,Sm3,C Shift,Avarage value from Normalcondtion
2025-11-01,FCCU,Main Fractionator,Steam,124.61,Ton,C Shift,Sensor calibration pending
2025-02-23,FCCU,Main Fractionator,Steam,105.18,Ton,General,Avarage value from Normalcondtion
2025-05-02,FCCU,Feed Preheater,Fuel Gas,317.79,Scm,C Shift,Avarage value from Normalcondtion
2025-02-09,FCCU,Regenerator,Steam,307.22,Ton,B Shift,Avarage value from Normalcondtion
2025-02-13,FCCU,Co Boiler,Fuel Gas,408.3,Scm,B Shift,Startup phase
2025-02-19,FCCU,Flue Gas Cooler,Power,973.59,kWh,A Shift,Normal operation
2025-01-06,FCCU,Co Boiler,Fuel Gas,415.89,Scm,C Shift,Minor fluctuation observed
2025-05-01,FCCU,Co Boiler,Fuel Gas,449.85,Sm3,C Shift,Sensor calibration pending
2025-05-11,FCCU,Reactor,Steam,208.48,Ton,C Shift,Unit under maintenance
2025-05-23,FCCU,Feed Preheater,Fuel Gas,284.9,Scm,C Shift,Unit under maintenance
2025-01-23,FCCU,Regenerator,Steam,311.45,Ton,A Shift,Avarage value from Normalcondtion
2025-07-01,FCCU,Regenerator,Steam,332.29,Ton,B Shift,Reading taken manually
2025-07-02,FCCU,Wet Gas Compressor,Electricity,4351.61,kWh,B Shift,Avarage value from Normalcondtion
2025-05-07,FCCU,Flue Gas Cooler,Power,868.14,kWh,General,Sensor calibration pending
2025-04-13,FCCU,Slurry Pump,Electricity,150.64,kWh,General,Avarage value from Normalcondtion
2025-06-14,FCCU,Wet Gas Compressor,Power,4369.82,kWh,B Shift,Avarage value from Normalcondtion
2025-03-21,FCCU,Wet Gas Compressor,Power,4298.04,kWh,B Shift,Unit under maintenance
2025-08-04,FCCU,Regenerator,Steam,354.52,Ton,A Shift,Normal operation
2025-01-01,FCCU,Reactor,Steam,189.8,Tons,C Shift,Sensor calibration pending
2025-03-05,FCCU,Regenerator,Steam,308.07,Ton,B Shift,Minor fluctuation observed
2025-05-11,FCCU,Slurry Pump,Electricity,201.25,kWh,C Shift,Avarage value from Normalcondtion
2025-02-22,FCCU,Regenerator,Steam,346.01,Ton,A Shift,Sensor calibration pending
2025-05-13,FCCU,Flue Gas Cooler,Power,1095.57,kWh,C Shift,Avarage value from Normalcondtion
2025-04-25,FCCU,Flue Gas Cooler,Power,939.76,kWh,A Shift,Avarage value from Normalcondtion
2025-01-21,FCCU,Regenerator,Steam,349.88,Ton,B Shift,Normal operation
2025-01-23,FCCU,Feed Preheater,Fuel Gas,314.68,Sm3,B Shift,Avarage value from Normalcondtion
2025-03-17,FCCU,Main Fractionator,Steam,92.64,Tons,A Shift,Avarage value from Normalcondtion
2025-04-04,FCCU,Feed Preheater,Fuel Gas,306.51,Sm3,General,Avarage value from Normalcondtion
2025-02-19,FCCU,Main Fractionator,Steam,120.29,Ton,B Shift,Unit under maintenance
2025-04-22,FCCU,Wet Gas Compressor,Power,4559.73,kWh,A Shift,  
2025-02-01,FCCU,Air Blower,Power,4109.36,kWh,B Shift,Avarage value from Normalcondtion
2025-05-30,FCCU,Flue Gas Cooler,Power,916.93,kWh,A Shift,Reading taken manually
2025-02-08,FCCU,Reactor,Steam,215.27,Ton,General,Reading taken manually
2025-05-04,FCCU,Regenerator,Steam,334.82,Ton,B Shift,Avarage value from Normalcondtion
2025-05-03,FCCU,Reactor,Steam,183.73,Ton,A Shift,Avarage value from Normalcondtion
2025-06-06,FCCU,Co Boiler,Fuel Gas,463.13,Scm,A Shift,Minor fluctuation observed
2025-04-19,FCCU,Main Fractionator,Steam,98.87,Ton,A Shift,Startup phase
2025-11-01,FCCU,Reactor,Steam,196.62,Tons,A Shift,Sensor calibration pending
2025-06-21,FCCU,Slurry Pump,Power,214.84,kWh,General,Avarage value from Normalcondtion
2025-05-24,FCCU,Regenerator,Steam,352.25,Ton,A Shift,Avarage value from Normalcondtion
2025-03-05,FCCU,Regenerator,Steam,317.3,Tons,C Shift,Avarage value from Normalcondtion
2025-05-17,FCCU,Regenerator,Steam,336.78,Ton,B Shift,Avarage value from Normalcondtion
2025-02-26,FCCU,Slurry Pump,Power,181.46,kWh,A Shift,Avarage value from Normalcondtion
2025-06-09,FCCU,Air Blower,Power,3516.11,kWh,B Shift,Avarage value from Normalcondtion
2025-01-28,FCCU,Reactor,Steam,200.98,Ton,C Shift,Normal operation
2025-05-20,FCCU,Regenerator,Steam,325.35,Ton,C Shift,Startup phase
2025-02-23,FCCU,Co Boiler,Fuel Gas,404.8,Scm,C Shift,Avarage value from Normalcondtion
2025-03-19,FCCU,Air Blower,Power,3993.31,kWh,C Shift,Reading taken manually
2025-01-22,FCCU,Main Fractionator,Steam,121.99,Ton,A Shift,Minor fluctuation observed
2025-02-17,FCCU,Flue Gas Cooler,Power,1073.3,kWh,A Shift,Minor fluctuation observed
2025-04-13,FCCU,Wet Gas Compressor,Power,4399.29,kWh,A Shift,Avarage value from Normalcondtion
2025-05-14,FCCU,Slurry Pump,Power,182.3,kWh,C Shift,Avarage value from Normalcondtion
2025-05-27,FCCU,Main Fractionator,Steam,114.4,Ton,General,Startup phase
2025-05-03,FCCU,Co Boiler,Fuel Gas,466.56,Scm,C Shift,Reading taken manually
2025-01-28,FCCU,Wet Gas Compressor,Electricity,4386.94,kWh,A Shift,Sensor calibration pending
2025-04-04,FCCU,Reactor,Steam,203.72,Ton,B Shift,Startup phase
2025-05-14,FCCU,Feed Preheater,Fuel Gas,254.13,Scm,C Shift,Normal operation
2025-01-03,FCCU,Flue Gas Cooler,Power,921.92,kWh,A Shift,Avarage value from Normalcondtion
2025-02-28,FCCU,Wet Gas Compressor,Power,4551.47,kWh,B Shift,Avarage value from Normalcondtion
2025-01-09,FCCU,Main Fractionator,Steam,108.78,Tons,A Shift,Avarage value from Normalcondtion
2025-01-23,FCCU,Reactor,Steam,208.86,Ton,C Shift,Avarage value from Normalcondtion
2025-06-21,FCCU,Co Boiler,Fuel Gas,461.83,Scm,B Shift,Avarage value from Normalcondtion
2025-02-19,FCCU,Feed Preheater,Fuel Gas,274.7,Scm,A Shift,Unit under maintenance
2025-02-18,FCCU,Co Boiler,Fuel Gas,414.06,Scm,General,Avarage value from Normalcondtion
2025-02-20,FCCU,Main Fractionator,Steam,98.66,Ton,A Shift,Avarage value from Normalcondtion
2025-01-31,FCCU,Co Boiler,Fuel Gas,432.73,Scm,A Shift,Reading taken manually
2025-04-11,FCCU,Wet Gas Compressor,Electricity,4566.56,kWh,B Shift,Startup phase
2025-05-05,FCCU,Co Boiler,Fuel Gas,408.43,Scm,A Shift,  
