Date,Plant_Area,Equipment_Name,Energy_Type,Consumption,Unit,Shift,Remarks
24/06/2025,FCCU,Flue Gas Cooler,Electricity,1078.35,kWh,A Shift,
31/05/2025,FCCU,Flue Gas Cooler,Power ,1094.93,kwh,General,Reading taken manually
2025-06-27,FCCU,Flue Gas Cooler,power,834.01,KWH,General,  
15/04/2025,FCCU,CO Boiler,Fuel Gas,,SCM,b shift,  
09/03/2025,FCCU,REGENERATOR,Steam,334.09,Ton,A Shift,N/A
31-01-2025,FCCU, Regenerator  ,steam,312.35,ton,A,Unit under maintenance
14/02/2025,FCCU,Slurry Pump,power,184.47,KWH,A Shift,
09-06-2025,FCCU,Flue Gas Cooler,Power,,kWh,A,N/A
06/14/2025,FCCU,SLURRY PUMP,power,165.08,KWH,A,Reading taken manually
10/02/2025,FCCU,CO Boiler,Fuel Gas ,433.9,Sm3,C,
11/01/2025,FCCU,Main Fractionator,Steam ,124.61,T,C,Sensor calibration pending
02/23/2025,FCCU,main fractionator,steam,105.18,ton,General,
05-02-2025,FCCU,FEED PREHEATER,fuel gas,317.79,scm,C,
2025-02-09,FCCU,Regenerator,steam,307.22,ton,B,
2025-02-13,FCCU,CO Boiler,fuel gas,408.3,scm,b shift,Startup phase
2025-02-19,FCCU,Flue Gas Cooler,Power ,973.59,kwh,A Shift,Normal operation
01/06/2025,FCCU,CO Boiler,Fuel Gas,415.89,SCM,C-Shift,Minor fluctuation observed
05-01-2025,FCCU,co boiler,Fuel Gas ,449.85,Sm3,C,Sensor calibration pending
05/11/2025,FCCU,Reactor,steam,208.48,ton,C,Unit under maintenance
23/05/2025,FCCU,Feed Preheater,fuel gas,,scm,C,Unit under maintenance
01/23/2025,FCCU, Regenerator  ,Steam,311.45,Ton,A Shift,N/A
07/01/2025,FCCU,Regenerator,Steam ,332.29,T,B,Reading taken manually
07/02/2025,FCCU,Wet Gas Compressor,Electricity,4351.61,kWh,B,N/A
05/07/2025,FCCU,Flue Gas Cooler,Power,868.14,kWh,General,Sensor calibration pending
13-04-2025,FCCU,Slurry Pump,Electricity,150.64,kWh,General,
14/06/2025,FCCU,Wet Gas Compressor,Power,4369.82,kWh,b shift,
2025-03-21,FCCU,Wet Gas Compressor,Power ,4298.04,kwh,B,Unit under maintenance
08/04/2025,FCCU,regenerator,steam,354.52,ton,A,Normal operation
2025-01-01,FCCU,REACTOR,STEAM,189.8,Tons,C-Shift,Sensor calibration pending
03/05/2025,FCCU,regenerator,Steam ,308.07,T,b shift,Minor fluctuation observed
2025-05-11,FCCU,Slurry Pump,Electricity,201.25,kWh,C,
22/02/2025,FCCU,Regenerator,steam,0.0,ton,A Shift,Sensor calibration pending
2025-05-13,FCCU,Flue Gas Cooler,power,1095.57,KWH,C-Shift,
2025-04-25,FCCU,Flue Gas Cooler,Power ,939.76,kwh,A Shift,
21-01-2025,FCCU,Regenerator,Steam,349.88,Ton,B,Normal operation
23-01-2025,FCCU,Feed Preheater,Fuel Gas ,314.68,Sm3,B,
2025-03-17,FCCU,Main Fractionator,STEAM,92.64,Tons,A,
04/04/2025,FCCU,Feed Preheater,Fuel Gas ,306.51,Sm3,General,
2025-02-19,FCCU,Main Fractionator,steam,120.29,ton,b shift,Unit under maintenance
22/04/2025,FCCU,Wet Gas Compressor,Power ,4559.73,kwh,A,  
02/01/2025,FCCU,Air Blower,Power,4109.36,kWh,b shift,
30-05-2025,FCCU,Flue Gas Cooler,Power ,916.93,kwh,A Shift,Reading taken manually
02/08/2025,FCCU,Reactor,Steam ,215.27,T,General,Reading taken manually
2025-05-04,FCCU,Regenerator,steam,334.82,ton,b shift,
05-03-2025,FCCU,Reactor,Steam,183.73,Ton,A Shift,
06/06/2025,FCCU,CO Boiler,fuel gas,,scm,A,Minor fluctuation observed
04/19/2025,FCCU,Main Fractionator,steam,98.87,ton,A Shift,Startup phase
11-01-2025,FCCU,Reactor,STEAM,196.62,Tons,A Shift,Sensor calibration pending
06/21/2025,FCCU,Slurry Pump,power,,KWH,General,
24/05/2025,FCCU,Regenerator,steam,352.25,ton,A Shift,
03/05/2025,FCCU,Regenerator,STEAM,317.3,Tons,C-Shift,
2025-05-17,FCCU,REGENERATOR,Steam,336.78,Ton,B,
26-02-2025,FCCU,SLURRY PUMP,power,181.46,KWH,A Shift,
2025-06-09,FCCU,Air Blower,Power,3516.11,kWh,B,
01/28/2025,FCCU,Reactor,Steam,200.98,Ton,C,Normal operation
05/20/2025,FCCU,regenerator,Steam ,325.35,T,C-Shift,Startup phase
02/23/2025,FCCU,CO BOILER,fuel gas,404.8,scm,C-Shift,
19/03/2025,FCCU,Air Blower,Power ,3993.31,kwh,C,Reading taken manually
2025-01-22,FCCU,Main Fractionator,Steam ,,T,A,Minor fluctuation observed
17-02-2025,FCCU,Flue Gas Cooler,power,1073.3,KWH,A Shift,Minor fluctuation observed
13/04/2025,FCCU,Wet Gas Compressor,Power,4399.29,kWh,A Shift,
05/14/2025,FCCU,Slurry Pump,Power ,182.3,kwh,C-Shift,N/A
27-05-2025,FCCU,Main Fractionator,Steam ,114.4,T,General,Startup phase
05/03/2025,FCCU,CO Boiler,Fuel Gas,466.56,SCM,C-Shift,Reading taken manually
28-01-2025,FCCU,WET GAS COMPRESSOR,Electricity,4386.94,kWh,A,Sensor calibration pending
04/04/2025,FCCU, Reactor  ,Steam,203.72,Ton,B,Startup phase
05/14/2025,FCCU,Feed Preheater,fuel gas,254.13,scm,C-Shift,Normal operation
2025-01-03,FCCU,Flue Gas Cooler,power,921.92,KWH,A,
28/02/2025,FCCU,Wet Gas Compressor,Power ,4551.47,kwh,b shift,
01/09/2025,FCCU,main fractionator,STEAM,108.78,Tons,A,
2025-01-23,FCCU,Reactor,steam,208.86,ton,C-Shift,N/A
2025-06-21,FCCU,CO Boiler,Fuel Gas,461.83,SCM,b shift,
2025-02-19,FCCU,Feed Preheater,FuelGas,274.7,SCM,A Shift,Unit under maintenance
02/18/2025,FCCU,CO Boiler,Fuel Gas,414.06,SCM,General,
2025-02-20,FCCU,Main Fractionator,Steam,98.66,Ton,A Shift,
31-01-2025,FCCU,CO Boiler,FuelGas,432.73,SCM,A Shift,Reading taken manually
2025-04-11,FCCU,Wet Gas Compressor,Electricity,4566.56,kWh,b shift,Startup phase
05/05/2025,FCCU,CO Boiler,fuel gas,408.43,scm,A Shift,  
2025-06-04,FCCU,slurry pump,Power,171.5,kWh,b shift,
2025-01-24,FCCU,Wet Gas Compressor,Electricity,4533.56,kWh,C,
17-01-2025,FCCU,Air Blower,Electricity,3950.45,kWh,C-Shift,N/A
02/05/2025,FCCU,Feed Preheater,FuelGas,257.89,SCM,A,
04/04/2025,FCCU,CO BOILER,Fuel Gas ,402.4,Sm3,B,Startup phase
17/04/2025,FCCU,Main Fractionator,steam,102.21,ton,A Shift,  
16/02/2025,FCCU,FLUE GAS COOLER,Electricity,1012.91,kWh,C,Unit under maintenance
10-01-2025,FCCU, Slurry Pump  ,Electricity,156.52,kWh,A Shift,
29/05/2025,FCCU,Main Fractionator,Steam ,119.95,T,B,Sensor calibration pending
2025-02-22,FCCU,Flue Gas Cooler,Electricity,1002.11,kWh,B,Reading taken manually
01/02/2025,FCCU,Regenerator,Steam ,332.78,T,General,Startup phase
15-06-2025,FCCU,Feed Preheater,fuel gas,309.58,scm,General,
2025-01-24,FCCU,Air Blower,power,3509.86,KWH,C-Shift,  
18-01-2025,FCCU,Wet Gas Compressor,Electricity,4055.03,kWh,C,
18/06/2025,FCCU,main fractionator,steam,102.78,ton,B,
01/04/2025,FCCU,feed preheater,Fuel Gas ,303.98,Sm3,C-Shift,Reading taken manually
08/05/2025,FCCU,Slurry Pump,power,,KWH,General,Startup phase
09/04/2025,FCCU,Reactor,Steam,211.88,Ton,B,
21/02/2025,FCCU,CO Boiler,fuel gas,449.22,scm,C-Shift,
23-04-2025,FCCU,regenerator,steam,307.03,ton,C-Shift,
03/17/2025,FCCU,CO Boiler,FuelGas,477.94,SCM,C-Shift,Unit under maintenance
02/05/2025,FCCU,regenerator,Steam ,344.35,T,B,Normal operation
2025-02-24,FCCU,CO BOILER,Fuel Gas ,468.83,Sm3,General,Sensor calibration pending
04/18/2025,FCCU,Main Fractionator,STEAM,99.04,Tons,A Shift,
15/06/2025,FCCU,Air Blower,Electricity,3973.0,kWh,A,Unit under maintenance
2025-03-18,FCCU,Air Blower,power,4146.39,KWH,C,
01/11/2025,FCCU,Wet Gas Compressor,power,4343.08,KWH,A,Normal operation
2025-02-17,FCCU,co boiler,Fuel Gas,423.19,SCM,C,  
2025-02-25,FCCU,Feed Preheater,Fuel Gas,266.3,SCM,C,Minor fluctuation observed
2025-02-14,FCCU,Flue Gas Cooler,Power,1047.77,kWh,C-Shift,
2025-05-23,FCCU,Regenerator,Steam ,351.73,T,C,N/A
18/04/2025,FCCU,Wet Gas Compressor,power,-4083.92,KWH,B,
28-03-2025,FCCU,Air Blower,Electricity,3590.37,kWh,A,  
22-01-2025,FCCU,CO Boiler,Fuel Gas ,447.5,Sm3,A Shift,N/A
23/03/2025,FCCU,Regenerator,Steam,350.49,Ton,C-Shift,  
2025-05-09,FCCU,Wet Gas Compressor,Power,4264.26,kWh,C,Reading taken manually
09/05/2025,FCCU,FLUE GAS COOLER,power,818.24,KWH,C,
17-05-2025,FCCU,Slurry Pump,power,202.32,KWH,A Shift,N/A
06/02/2025,FCCU,Wet Gas Compressor,Electricity,4448.08,kWh,General,  
04/02/2025,FCCU, Air Blower  ,Power,4030.89,kWh,B,
24/05/2025,FCCU,Reactor,Steam ,199.08,T,C-Shift,
15-02-2025,FCCU,Wet Gas Compressor,Power,4232.44,kWh,b shift,Minor fluctuation observed
14/05/2025,FCCU,Wet Gas Compressor,Power,4595.89,kWh,General,Sensor calibration pending
06/21/2025,FCCU,main fractionator,STEAM,103.93,Tons,C,Reading taken manually
06/08/2025,FCCU,Wet Gas Compressor,Electricity,4419.92,kWh,B,
02/27/2025,FCCU,Regenerator,steam,336.78,ton,A,
04/07/2025,FCCU,FEED PREHEATER,FuelGas,292.34,SCM,b shift,Reading taken manually
14-06-2025,FCCU,Reactor,steam,215.47,ton,A,Startup phase
2025-03-11,FCCU,feed preheater,FuelGas,258.48,SCM,C,Startup phase
16/06/2025,FCCU,Feed Preheater,Fuel Gas,279.59,SCM,C-Shift,Reading taken manually
01/25/2025,FCCU,Feed Preheater,FuelGas,276.3,SCM,b shift,
2025-02-12,FCCU,Flue Gas Cooler,Power,976.91,kWh,C-Shift,  
02/14/2025,FCCU, Reactor  ,STEAM,,Tons,General,Startup phase
04/20/2025,FCCU,Air Blower,power,3707.45,KWH,B,
01/01/2025,FCCU,Main Fractionator,Steam,120.35,Ton,C,
2025-03-19,FCCU,Flue Gas Cooler,Electricity,867.76,kWh,A Shift,
05/10/2025,FCCU,Main Fractionator,Steam,114.28,Ton,C,
04/06/2025,FCCU, Air Blower  ,power,4105.83,KWH,B,Reading taken manually
2025-05-07,FCCU,reactor,Steam,193.83,Ton,C-Shift,Unit under maintenance
2025-06-21,FCCU,Air Blower,Power,3675.27,kWh,B,
16-03-2025,FCCU,Air Blower,Power ,3953.07,kwh,General,Unit under maintenance
05/01/2025,FCCU,Air Blower,Power ,4157.47,kwh,B,Unit under maintenance
03-02-2025,FCCU,Slurry Pump,power,184.75,KWH,General,N/A
06/28/2025,FCCU,Reactor,Steam,219.05,Ton,General,Reading taken manually
05/01/2025,FCCU,Main Fractionator,STEAM,120.42,Tons,B,Sensor calibration pending
24-04-2025,FCCU,Reactor,STEAM,181.12,Tons,A,
23/05/2025,FCCU,CO Boiler,Fuel Gas ,438.02,Sm3,C-Shift,  
11-02-2025,FCCU,Flue Gas Cooler,Power ,911.5,kwh,A,Reading taken manually
05/01/2025,FCCU,flue gas cooler,Electricity,905.59,kWh,C,Minor fluctuation observed
11-05-2025,FCCU,Feed Preheater,Fuel Gas,314.72,SCM,B,Sensor calibration pending
20/05/2025,FCCU,FLUE GAS COOLER,Power ,875.7,kwh,General,
05/07/2025,FCCU,Air Blower,Power,4128.0,kWh,B,Normal operation
02/06/2025,FCCU,Reactor,steam,,ton,b shift,
02/25/2025,FCCU,Flue Gas Cooler,power,896.19,KWH,A,
06/28/2025,FCCU,Regenerator,Steam,302.18,Ton,A,Startup phase
03/06/2025,FCCU,Wet Gas Compressor,Power ,4129.68,kwh,General,
24/02/2025,FCCU,Slurry Pump,power,191.36,KWH,b shift,Minor fluctuation observed
2025-01-25,FCCU,Wet Gas Compressor,Power,4335.28,kWh,A,Minor fluctuation observed
10/05/2025,FCCU, Reactor  ,steam,212.32,ton,b shift,  
2025-01-15,FCCU,Main Fractionator,Steam,97.22,Ton,C,Normal operation
05/01/2025,FCCU,FLUE GAS COOLER,Electricity,903.71,kWh,b shift,
02-04-2025,FCCU,CO BOILER,fuel gas,459.68,scm,General,
06/19/2025,FCCU, CO Boiler  ,fuel gas,464.96,scm,b shift,Unit under maintenance
2025-03-12,FCCU,Flue Gas Cooler,power,818.93,KWH,General,N/A
2025-04-28,FCCU,Air Blower,power,3697.72,KWH,A Shift,Normal operation
2025-05-30,FCCU,CO BOILER,FuelGas,411.22,SCM,General,
03/03/2025,FCCU, CO Boiler  ,Fuel Gas ,435.16,Sm3,C,Reading taken manually
23/01/2025,FCCU,Air Blower,Power ,3657.41,kwh,C,N/A
2025-06-06,FCCU, Slurry Pump  ,Power,151.39,kWh,b shift,Startup phase
27/02/2025,FCCU,Slurry Pump,Power,161.68,kWh,C,Startup phase
2025-04-29,FCCU,CO Boiler,Fuel Gas,444.88,SCM,General,Startup phase
26/03/2025,FCCU,Wet Gas Compressor,Power ,4294.51,kwh,C,Startup phase
14-06-2025,FCCU,Regenerator,Steam,318.59,Ton,C,
02-03-2025,FCCU,Slurry Pump,Power,162.89,kWh,A,  
01/25/2025,FCCU,Slurry Pump,Power ,160.86,kwh,General,
02/02/2025,FCCU,slurry pump,Power,159.8,kWh,C,Minor fluctuation observed
05/27/2025,FCCU,Reactor,Steam,2165.2,Ton,A,Sensor calibration pending
2025-04-26,FCCU,Slurry Pump,Power ,185.15,kwh,C-Shift,Reading taken manually
06/05/2025,FCCU,Air Blower,Power,3807.21,kWh,b shift,
2025-02-19,FCCU,CO Boiler,Fuel Gas,441.16,SCM,B,Normal operation
29/03/2025,FCCU,Air Blower,Power,3559.34,kWh,B,Minor fluctuation observed
21-04-2025,FCCU,Flue Gas Cooler,Power,,kWh,General,
27-05-2025,FCCU,CO Boiler,Fuel Gas ,418.64,Sm3,A,
23-02-2025,FCCU,Wet Gas Compressor,Power ,4219.55,kwh,C-Shift,  
04-01-2025,FCCU,SLURRY PUMP,Power ,212.93,kwh,C,
31/01/2025,FCCU,Wet Gas Compressor,Power ,4211.19,kwh,C-Shift,N/A
04/10/2025,FCCU,Feed Preheater,Fuel Gas,303.34,SCM,C,Unit under maintenance
20-02-2025,FCCU,REGENERATOR,STEAM,355.35,Tons,b shift,Startup phase
04/20/2025,FCCU,Main Fractionator,Steam,96.62,Ton,General,Minor fluctuation observed
06-02-2025,FCCU,Air Blower,Electricity,4047.34,kWh,A Shift,Normal operation
03-03-2025,FCCU,Wet Gas Compressor,Power,4555.26,kWh,C-Shift,
2025-03-30,FCCU, CO Boiler  ,fuel gas,475.53,scm,b shift,Minor fluctuation observed
2025-04-19,FCCU,AIR BLOWER,Power ,3648.38,kwh,A,Minor fluctuation observed
03/04/2025,FCCU,Feed Preheater,FuelGas,-280.93,SCM,C,Unit under maintenance
06/06/2025,FCCU,Flue Gas Cooler,Power,1053.03,kWh,B,
15-02-2025,FCCU,Feed Preheater,Fuel Gas ,314.48,Sm3,B,Sensor calibration pending
13-04-2025,FCCU,Main Fractionator,Steam,94.22,Ton,C,Minor fluctuation observed
2025-02-21,FCCU, Reactor  ,steam,207.51,ton,B,Minor fluctuation observed
27/05/2025,FCCU,Flue Gas Cooler,Power ,1067.97,kwh,B,  
2025-03-10,FCCU,Slurry Pump,power,176.32,KWH,General,
2025-03-21,FCCU,regenerator,STEAM,306.87,Tons,A,Reading taken manually
04/14/2025,FCCU,Wet Gas Compressor,power,4594.64,KWH,C-Shift,Reading taken manually
2025-05-14,FCCU, Air Blower  ,power,3812.96,KWH,C,Normal operation
15-01-2025,FCCU, CO Boiler  ,Fuel Gas ,475.63,Sm3,C,Normal operation
01/05/2025,FCCU,Air Blower,Power,3603.1,kWh,B,
2025-06-23,FCCU,Air Blower,Power ,3962.43,kwh,C,
04/18/2025,FCCU,Feed Preheater,fuel gas,260.89,scm,B,
04/01/2025,FCCU,Regenerator,Steam ,307.85,T,General,
2025-06-25,FCCU,REACTOR,Steam,219.53,Ton,B,  
07/04/2025,FCCU,Slurry Pump,Electricity,167.44,kWh,A Shift,Minor fluctuation observed
2025-02-10,FCCU,Main Fractionator,Steam,99.98,Ton,C-Shift,
2025-03-05,FCCU,Flue Gas Cooler,Electricity,924.21,kWh,C-Shift,
06-03-2025,FCCU, Air Blower  ,Electricity,4133.47,kWh,A Shift,N/A
02/02/2025,FCCU,Reactor,STEAM,192.91,Tons,B,Unit under maintenance
2025-03-07,FCCU,Wet Gas Compressor,power,4055.75,KWH,A,Reading taken manually
2025-01-26,FCCU,regenerator,Steam ,314.06,T,A,
05-04-2025,FCCU,Reactor,Steam,187.04,Ton,General,Startup phase
16-02-2025,FCCU,Wet Gas Compressor,power,4465.69,KWH,B,Startup phase
2025-03-07,FCCU,CO Boiler,FuelGas,432.07,SCM,b shift,
30-04-2025,FCCU,Main Fractionator,Steam,,Ton,A Shift,
04/15/2025,FCCU,Wet Gas Compressor,power,4059.66,KWH,General,Sensor calibration pending
20/06/2025,FCCU,Main Fractionator,STEAM,127.11,Tons,A,Sensor calibration pending
14/01/2025,FCCU,Flue Gas Cooler,Electricity,829.75,kWh,C-Shift,  
14/01/2025,FCCU,Slurry Pump,Power ,196.9,kwh,General,Minor fluctuation observed
2025-02-06,FCCU,Reactor,Steam,219.89,Ton,General,
16-04-2025,FCCU,Air Blower,power,3554.27,KWH,b shift,Minor fluctuation observed
04/09/2025,FCCU,Flue Gas Cooler,Power ,852.6,kwh,General,Startup phase
01/01/2025,FCCU,Feed Preheater,Fuel Gas ,274.87,Sm3,C-Shift,Startup phase
27-02-2025,FCCU,WET GAS COMPRESSOR,Electricity,4394.75,kWh,C,
12-01-2025,FCCU,regenerator,Steam ,337.18,T,B,
10-04-2025,FCCU,Air Blower,Power ,3903.5,kwh,General,  
2025-03-04,FCCU,MAIN FRACTIONATOR,Steam ,115.36,T,C-Shift,  
22-04-2025,FCCU,Main Fractionator,Steam ,96.01,T,General,
2025-04-22,FCCU,Air Blower,power,3724.18,KWH,General,Reading taken manually
02/25/2025,FCCU,Main Fractionator,steam,121.87,ton,b shift,Minor fluctuation observed
31-05-2025,FCCU,Feed Preheater,Fuel Gas ,257.28,Sm3,b shift,Unit under maintenance
2025-06-01,FCCU,Air Blower,power,3721.57,KWH,A,Startup phase
2025-02-12,FCCU,CO BOILER,Fuel Gas,433.34,SCM,A Shift,N/A
03/22/2025,FCCU,Wet Gas Compressor,Power,4121.19,kWh,General,  
30-03-2025,FCCU,Flue Gas Cooler,Electricity,1061.6,kWh,A Shift,N/A
17/02/2025,FCCU,Reactor,steam,218.36,ton,General,
2025-02-03,FCCU,Regenerator,steam,344.87,ton,General,
25-05-2025,FCCU,Air Blower,Power,4147.71,kWh,b shift,
15/02/2025,FCCU,CO Boiler,FuelGas,453.94,SCM,General,Minor fluctuation observed
2025-05-31,FCCU,Slurry Pump,Electricity,207.07,kWh,C-Shift,  
04/11/2025,FCCU,Slurry Pump,power,162.35,KWH,A Shift,
2025-03-04,FCCU, Flue Gas Cooler  ,Power ,803.66,kwh,General,
2025-06-04,FCCU,CO Boiler,FuelGas,424.47,SCM,General,Startup phase
29-04-2025,FCCU,REACTOR,steam,190.7,ton,C,N/A
05/31/2025,FCCU,Reactor,steam,188.23,ton,C,
2025-03-28,FCCU,Regenerator,Steam,329.69,Ton,C-Shift,Minor fluctuation observed
2025-04-04,FCCU,Air Blower,Electricity,3919.83,kWh,C,Unit under maintenance
15/03/2025,FCCU,Slurry Pump,Power ,184.03,kwh,b shift,Reading taken manually
25-03-2025,FCCU,SLURRY PUMP,Electricity,208.15,kWh,C,Unit under maintenance
01/29/2025,FCCU,REACTOR,STEAM,211.92,Tons,B,Minor fluctuation observed
28/06/2025,FCCU,feed preheater,Fuel Gas ,272.94,Sm3,b shift,Unit under maintenance
28/05/2025,FCCU,AIR BLOWER,power,,KWH,b shift,
06/14/2025,FCCU,CO Boiler,FuelGas,469.58,SCM,C,
2025-02-03,FCCU,AIR BLOWER,power,3527.88,KWH,b shift,
2025-02-02,FCCU,co boiler,fuel gas,435.21,scm,B,Minor fluctuation observed
2025-04-12,FCCU,Feed Preheater,fuel gas,275.79,scm,A Shift,Sensor calibration pending
